dteday,season,yr,mnth,weathersit,holiday,weekday,workingday,temp,hum,windspeed,variable,value,month
2012-07-24,fall,1,7,Cerah,Tidak Libur,Selasa,Hari Kerja,0.750833,0.655,0.211454,registered,6452,July
2012-07-25,fall,1,7,Cerah,Tidak Libur,Rabu,Hari Kerja,0.724167,0.45,0.1648,registered,6790,July
2012-07-26,fall,1,7,Cerah,Tidak Libur,Kamis,Hari Kerja,0.776667,0.596667,0.284813,registered,5825,July
2012-07-27,fall,1,7,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.781667,0.594583,0.152992,registered,5645,July
2012-07-28,fall,1,7,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.755833,0.613333,0.15735,registered,4451,July
2012-07-29,fall,1,7,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.721667,0.62375,0.170396,registered,4444,July
2012-07-30,fall,1,7,Cerah,Tidak Libur,Senin,Hari Kerja,0.730833,0.66875,0.153617,registered,6065,July
2012-07-31,fall,1,7,Cerah,Tidak Libur,Selasa,Hari Kerja,0.713333,0.704167,0.165425,registered,6248,July
2012-08-01,fall,1,8,Cerah,Tidak Libur,Rabu,Hari Kerja,0.7175,0.6775,0.141179,registered,6506,August
2012-08-02,fall,1,8,Cerah,Tidak Libur,Kamis,Hari Kerja,0.7525,0.659583,0.129354,registered,6278,August
2012-08-03,fall,1,8,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.765833,0.6425,0.215792,registered,5847,August
2012-08-04,fall,1,8,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.793333,0.613333,0.257458,registered,4479,August
2012-08-05,fall,1,8,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.769167,0.6525,0.290421,registered,3757,August
2012-08-06,fall,1,8,Berkabut,Tidak Libur,Senin,Hari Kerja,0.7525,0.654167,0.129354,registered,5780,August
2012-08-07,fall,1,8,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.735833,0.70375,0.116908,registered,5995,August
2012-08-08,fall,1,8,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.75,0.672917,0.1107,registered,6271,August
2012-08-09,fall,1,8,Cerah,Tidak Libur,Kamis,Hari Kerja,0.755833,0.620417,0.1561,registered,6090,August
2012-08-10,fall,1,8,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.715833,0.715833,0.238813,registered,4721,August
2012-08-11,fall,1,8,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.6925,0.732917,0.206479,registered,4052,August
2012-08-12,fall,1,8,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.700833,0.530417,0.122512,registered,4362,August
2012-08-13,fall,1,8,Cerah,Tidak Libur,Senin,Hari Kerja,0.720833,0.545417,0.136212,registered,5676,August
2012-08-14,fall,1,8,Cerah,Tidak Libur,Selasa,Hari Kerja,0.726667,0.686667,0.169158,registered,5656,August
2012-08-15,fall,1,8,Cerah,Tidak Libur,Rabu,Hari Kerja,0.706667,0.619583,0.169771,registered,6149,August
2012-08-16,fall,1,8,Cerah,Tidak Libur,Kamis,Hari Kerja,0.719167,0.519167,0.141796,registered,6267,August
2012-08-17,fall,1,8,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.723333,0.570833,0.231354,registered,5665,August
2012-08-18,fall,1,8,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.678333,0.603333,0.177867,registered,5038,August
2012-08-19,fall,1,8,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.635833,0.711667,0.08645,registered,3341,August
2012-08-20,fall,1,8,Berkabut,Tidak Libur,Senin,Hari Kerja,0.635833,0.734167,0.129979,registered,5504,August
2012-08-21,fall,1,8,Cerah,Tidak Libur,Selasa,Hari Kerja,0.649167,0.67375,0.0727708,registered,5925,August
2012-08-22,fall,1,8,Cerah,Tidak Libur,Rabu,Hari Kerja,0.6675,0.677083,0.0702833,registered,6281,August
2012-08-23,fall,1,8,Cerah,Tidak Libur,Kamis,Hari Kerja,0.695833,0.635833,0.0845958,registered,6402,August
2012-08-24,fall,1,8,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.7025,0.615,0.0721458,registered,6257,August
2012-08-25,fall,1,8,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.661667,0.712917,0.244408,registered,4224,August
2012-08-26,fall,1,8,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.653333,0.845833,0.228858,registered,3772,August
2012-08-27,fall,1,8,Cerah,Tidak Libur,Senin,Hari Kerja,0.703333,0.730417,0.128733,registered,5928,August
2012-08-28,fall,1,8,Cerah,Tidak Libur,Selasa,Hari Kerja,0.728333,0.62,0.190925,registered,6105,August
2012-08-29,fall,1,8,Cerah,Tidak Libur,Rabu,Hari Kerja,0.685,0.552083,0.112562,registered,6520,August
2012-08-30,fall,1,8,Cerah,Tidak Libur,Kamis,Hari Kerja,0.706667,0.590417,0.0771167,registered,6541,August
2012-08-31,fall,1,8,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.764167,0.5875,0.168533,registered,5917,August
2012-09-01,fall,1,9,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.753333,0.638333,0.113187,registered,3788,September
2012-09-02,fall,1,9,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.696667,0.815,0.0640708,registered,3197,September
2012-09-03,fall,1,9,Cerah,Libur,Senin,Bukan Hari Kerja,0.7075,0.790833,0.151121,registered,4069,September
2012-09-04,fall,1,9,Cerah,Tidak Libur,Selasa,Hari Kerja,0.725833,0.755,0.236321,registered,5997,September
2012-09-05,fall,1,9,Cerah,Tidak Libur,Rabu,Hari Kerja,0.736667,0.74125,0.187808,registered,6280,September
2012-09-06,fall,1,9,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.696667,0.810417,0.142421,registered,5592,September
2012-09-07,fall,1,9,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.703333,0.73625,0.171646,registered,6459,September
2012-09-08,fall,1,9,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.659167,0.799167,0.281104,registered,4419,September
2012-09-09,fall,1,9,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.61,0.5475,0.224496,registered,5657,September
2012-09-10,fall,1,9,Cerah,Tidak Libur,Senin,Hari Kerja,0.583333,0.50375,0.258713,registered,6407,September
2012-09-11,fall,1,9,Cerah,Tidak Libur,Selasa,Hari Kerja,0.5775,0.52,0.0920542,registered,6697,September
2012-09-12,fall,1,9,Cerah,Tidak Libur,Rabu,Hari Kerja,0.599167,0.577083,0.131846,registered,6820,September
2012-09-13,fall,1,9,Cerah,Tidak Libur,Kamis,Hari Kerja,0.6125,0.637083,0.0827208,registered,6750,September
2012-09-14,fall,1,9,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.633333,0.6725,0.103863,registered,6630,September
2012-09-15,fall,1,9,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.608333,0.501667,0.247521,registered,5554,September
2012-09-16,fall,1,9,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.58,0.57,0.0901833,registered,5167,September
2012-09-17,fall,1,9,Berkabut,Tidak Libur,Senin,Hari Kerja,0.580833,0.734583,0.151742,registered,5847,September
2012-09-18,fall,1,9,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.623333,0.8725,0.357587,registered,3702,September
2012-09-19,fall,1,9,Cerah,Tidak Libur,Rabu,Hari Kerja,0.5525,0.536667,0.215175,registered,6803,September
2012-09-20,fall,1,9,Cerah,Tidak Libur,Kamis,Hari Kerja,0.546667,0.618333,0.118167,registered,6781,September
2012-09-21,fall,1,9,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.599167,0.66875,0.154229,registered,6917,September
2012-09-22,fall,1,9,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.65,0.646667,0.283583,registered,5883,September
2012-09-23,winter,1,9,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.529167,0.467083,0.223258,registered,5453,September
2012-09-24,winter,1,9,Cerah,Tidak Libur,Senin,Hari Kerja,0.514167,0.492917,0.142404,registered,6435,September
2012-09-25,winter,1,9,Cerah,Tidak Libur,Selasa,Hari Kerja,0.55,0.57,0.236321,registered,6693,September
2012-09-26,winter,1,9,Cerah,Tidak Libur,Rabu,Hari Kerja,0.635,0.630833,0.2444,registered,6946,September
2012-09-27,winter,1,9,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.65,0.690833,0.134342,registered,6642,September
2012-09-28,winter,1,9,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.619167,0.69,0.164179,registered,6370,September
2012-09-29,winter,1,9,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.5425,0.542917,0.227604,registered,5966,September
2012-09-30,winter,1,9,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.526667,0.583333,0.134958,registered,4874,September
2012-10-01,winter,1,10,Berkabut,Tidak Libur,Senin,Hari Kerja,0.520833,0.649167,0.0908042,registered,6015,October
2012-10-02,winter,1,10,Hujan Ringan,Tidak Libur,Selasa,Hari Kerja,0.590833,0.871667,0.104475,registered,4324,October
2012-10-03,winter,1,10,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.6575,0.79375,0.0665458,registered,6844,October
2012-10-04,winter,1,10,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.6575,0.722917,0.117546,registered,6437,October
2012-10-05,winter,1,10,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.615,0.6275,0.10635,registered,6640,October
2012-10-06,winter,1,10,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.554167,0.664167,0.268025,registered,4934,October
2012-10-07,winter,1,10,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.415833,0.708333,0.141162,registered,2729,October
2012-10-08,winter,1,10,Berkabut,Libur,Senin,Bukan Hari Kerja,0.383333,0.709583,0.189679,registered,4604,October
2012-10-09,winter,1,10,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.446667,0.761667,0.1903,registered,5791,October
2012-10-10,winter,1,10,Cerah,Tidak Libur,Rabu,Hari Kerja,0.514167,0.630833,0.187821,registered,6911,October
2012-10-11,winter,1,10,Cerah,Tidak Libur,Kamis,Hari Kerja,0.435,0.463333,0.181596,registered,6736,October
2012-10-12,winter,1,10,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.4375,0.539167,0.235092,registered,6222,October
2012-10-13,winter,1,10,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.393333,0.494583,0.146142,registered,4857,October
2012-10-14,winter,1,10,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.521667,0.640417,0.278612,registered,4559,October
2012-10-15,winter,1,10,Berkabut,Tidak Libur,Senin,Hari Kerja,0.561667,0.7075,0.296037,registered,5115,October
2012-10-16,winter,1,10,Cerah,Tidak Libur,Selasa,Hari Kerja,0.468333,0.558333,0.182221,registered,6612,October
2012-10-17,winter,1,10,Cerah,Tidak Libur,Rabu,Hari Kerja,0.455833,0.692917,0.101371,registered,6482,October
2012-10-18,winter,1,10,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.5225,0.728333,0.236937,registered,6501,October
2012-10-19,winter,1,10,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.563333,0.815,0.134954,registered,4671,October
2012-10-20,winter,1,10,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.484167,0.572917,0.117537,registered,5284,October
2012-10-21,winter,1,10,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.464167,0.51,0.166054,registered,4692,October
2012-10-22,winter,1,10,Cerah,Tidak Libur,Senin,Hari Kerja,0.4875,0.568333,0.0814833,registered,6228,October
2012-10-23,winter,1,10,Cerah,Tidak Libur,Selasa,Hari Kerja,0.544167,0.641667,0.0945458,registered,6625,October
2012-10-24,winter,1,10,Cerah,Tidak Libur,Rabu,Hari Kerja,0.5875,0.63625,0.0727792,registered,6898,October
2012-10-25,winter,1,10,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.55,0.800417,0.124375,registered,6484,October
2012-10-26,winter,1,10,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.545833,0.807083,0.132467,registered,6262,October
2012-10-27,winter,1,10,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.53,0.72,0.235692,registered,5209,October
2012-10-28,winter,1,10,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.4775,0.694583,0.398008,registered,3461,October
2012-10-29,winter,1,10,Hujan Ringan,Tidak Libur,Senin,Hari Kerja,0.44,0.88,0.3582,registered,20,October
2012-10-30,winter,1,10,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.318182,0.825455,0.213009,registered,1009,October
2012-10-31,winter,1,10,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.3575,0.666667,0.166667,registered,5147,October
2012-11-01,winter,1,11,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.365833,0.581667,0.157346,registered,5520,November
2012-11-02,winter,1,11,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.355,0.522083,0.266175,registered,5229,November
2012-11-03,winter,1,11,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.343333,0.49125,0.270529,registered,4109,November
2012-11-04,winter,1,11,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.325833,0.532917,0.179108,registered,3906,November
2012-11-05,winter,1,11,Cerah,Tidak Libur,Senin,Hari Kerja,0.319167,0.494167,0.236325,registered,4881,November
2012-11-06,winter,1,11,Cerah,Tidak Libur,Selasa,Hari Kerja,0.280833,0.567083,0.173513,registered,5220,November
2012-11-07,winter,1,11,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.295833,0.5475,0.304108,registered,4709,November
2012-11-08,winter,1,11,Cerah,Tidak Libur,Kamis,Hari Kerja,0.352174,0.333478,0.347835,registered,4975,November
2012-11-09,winter,1,11,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.361667,0.540833,0.214558,registered,5283,November
2012-11-10,winter,1,11,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.389167,0.645417,0.0578458,registered,4446,November
2012-11-11,winter,1,11,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.420833,0.659167,0.1275,registered,4562,November
2012-11-12,winter,1,11,Cerah,Libur,Senin,Bukan Hari Kerja,0.485,0.741667,0.173517,registered,5172,November
2012-11-13,winter,1,11,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.343333,0.662917,0.342046,registered,3767,November
2012-11-14,winter,1,11,Cerah,Tidak Libur,Rabu,Hari Kerja,0.289167,0.552083,0.199625,registered,5122,November
2012-11-15,winter,1,11,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.321667,0.620417,0.152987,registered,5125,November
2012-11-16,winter,1,11,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.345,0.524583,0.171025,registered,5214,November
2012-11-17,winter,1,11,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.325,0.545417,0.179729,registered,4316,November
2012-11-18,winter,1,11,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.3425,0.692917,0.227612,registered,3747,November
2012-11-19,winter,1,11,Berkabut,Tidak Libur,Senin,Hari Kerja,0.380833,0.623333,0.235067,registered,5050,November
2012-11-20,winter,1,11,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.374167,0.685,0.082725,registered,5100,November
2012-11-21,winter,1,11,Cerah,Tidak Libur,Rabu,Hari Kerja,0.353333,0.61375,0.103246,registered,4531,November
2012-11-22,winter,1,11,Cerah,Libur,Kamis,Bukan Hari Kerja,0.34,0.580417,0.0528708,registered,1470,November
2012-11-23,winter,1,11,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.368333,0.56875,0.148021,registered,2307,November
2012-11-24,winter,1,11,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.278333,0.404583,0.376871,registered,1745,November
2012-11-25,winter,1,11,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.245833,0.468333,0.1505,registered,2115,November
2012-11-26,winter,1,11,Cerah,Tidak Libur,Senin,Hari Kerja,0.313333,0.535417,0.04665,registered,4750,November
2012-11-27,winter,1,11,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.291667,0.786667,0.237562,registered,3836,November
2012-11-28,winter,1,11,Cerah,Tidak Libur,Rabu,Hari Kerja,0.296667,0.50625,0.210821,registered,5062,November
2012-11-29,winter,1,11,Cerah,Tidak Libur,Kamis,Hari Kerja,0.28087,0.555652,0.115522,registered,5080,November
2012-11-30,winter,1,11,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.298333,0.649583,0.0584708,registered,5306,November
2012-12-01,winter,1,12,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.298333,0.806667,0.0597042,registered,4240,December
2012-12-02,winter,1,12,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.3475,0.823333,0.124379,registered,3757,December
2012-12-03,winter,1,12,Cerah,Tidak Libur,Senin,Hari Kerja,0.4525,0.7675,0.0827208,registered,5679,December
2012-12-04,winter,1,12,Cerah,Tidak Libur,Selasa,Hari Kerja,0.475833,0.73375,0.174129,registered,6055,December
2012-12-05,winter,1,12,Cerah,Tidak Libur,Rabu,Hari Kerja,0.438333,0.485,0.324021,registered,5398,December
2012-12-06,winter,1,12,Cerah,Tidak Libur,Kamis,Hari Kerja,0.255833,0.50875,0.174754,registered,5035,December
2012-12-07,winter,1,12,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.320833,0.764167,0.1306,registered,4659,December
2012-12-08,winter,1,12,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.381667,0.91125,0.101379,registered,4429,December
2012-12-09,winter,1,12,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.384167,0.905417,0.157975,registered,2787,December
2012-12-10,winter,1,12,Berkabut,Tidak Libur,Senin,Hari Kerja,0.435833,0.925,0.190308,registered,4841,December
2012-12-11,winter,1,12,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.353333,0.596667,0.296037,registered,5219,December
2012-12-12,winter,1,12,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.2975,0.538333,0.162937,registered,5009,December
2012-12-13,winter,1,12,Cerah,Tidak Libur,Kamis,Hari Kerja,0.295833,0.485833,0.174129,registered,5107,December
2012-12-14,winter,1,12,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.281667,0.642917,0.131229,registered,5182,December
2012-12-15,winter,1,12,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.324167,0.650417,0.10635,registered,4280,December
2012-12-16,winter,1,12,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.3625,0.83875,0.100742,registered,3248,December
2012-12-17,winter,1,12,Berkabut,Tidak Libur,Senin,Hari Kerja,0.393333,0.907083,0.0982583,registered,4373,December
2012-12-18,winter,1,12,Cerah,Tidak Libur,Selasa,Hari Kerja,0.410833,0.66625,0.221404,registered,5124,December
2012-12-19,winter,1,12,Cerah,Tidak Libur,Rabu,Hari Kerja,0.3325,0.625417,0.184092,registered,4934,December
2012-12-20,winter,1,12,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.33,0.667917,0.132463,registered,3814,December
2012-12-21,springer,1,12,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.326667,0.556667,0.374383,registered,3402,December
2012-12-22,springer,1,12,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.265833,0.44125,0.407346,registered,1544,December
2012-12-23,springer,1,12,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.245833,0.515417,0.133083,registered,1379,December
2012-12-24,springer,1,12,Berkabut,Tidak Libur,Senin,Hari Kerja,0.231304,0.791304,0.0772304,registered,746,December
2012-12-25,springer,1,12,Berkabut,Libur,Selasa,Bukan Hari Kerja,0.291304,0.734783,0.168726,registered,573,December
2012-12-26,springer,1,12,Hujan Ringan,Tidak Libur,Rabu,Hari Kerja,0.243333,0.823333,0.316546,registered,432,December
2012-12-27,springer,1,12,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.254167,0.652917,0.350133,registered,1867,December
2012-12-28,springer,1,12,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.253333,0.59,0.155471,registered,2451,December
2012-12-29,springer,1,12,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.253333,0.752917,0.124383,registered,1182,December
2012-12-30,springer,1,12,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.255833,0.483333,0.350754,registered,1432,December
2012-12-31,springer,1,12,Berkabut,Tidak Libur,Senin,Hari Kerja,0.215833,0.5775,0.154846,registered,2290,December
